location,num_postings,side,dot_index,longitude,latitude,geometry
MLK between 24th & 25th,22,left,3,-122.27234842314586,37.81466024540912,POINT (-122.27234842314586 37.81466024540912)
MLK between 24th & 25th,22,left,4,-122.27233162000024,37.814728198733526,POINT (-122.27233162000024 37.814728198733526)
MLK between 24th & 25th,22,left,5,-122.27231481685462,37.81479615205793,POINT (-122.27231481685462 37.81479615205793)
MLK between 24th & 25th,22,left,6,-122.272298013709,37.81486410538233,POINT (-122.272298013709 37.81486410538233)
MLK between 24th & 25th,22,left,7,-122.27228121056338,37.81493205870673,POINT (-122.27228121056338 37.81493205870673)
MLK between 24th & 25th,22,right,0,-122.27210516741727,37.81481081456408,POINT (-122.27210516741727 37.81481081456408)
MLK between 24th & 25th,22,right,1,-122.27212197056289,37.81474286123968,POINT (-122.27212197056289 37.81474286123968)
MLK between 24th & 25th,22,right,2,-122.2721387737085,37.81467490791528,POINT (-122.2721387737085 37.81467490791528)
MLK between 24th & 25th,22,right,3,-122.27215557685413,37.81460695459088,POINT (-122.27215557685413 37.81460695459088)
MLK between 24th & 25th,22,right,4,-122.27217237999974,37.814539001266475,POINT (-122.27217237999974 37.814539001266475)
MLK between 24th & 25th,22,right,5,-122.27218918314537,37.81447104794207,POINT (-122.27218918314537 37.81447104794207)
21st St between Chestnut St & Adeline St,1,middle,0,-122.28418113415188,37.8143837821561,POINT (-122.28418113415188 37.8143837821561)
Adeline St between 21st St & W Grand Ave,1,middle,0,-122.28429855859699,37.81461383521889,POINT (-122.28429855859699 37.81461383521889)
Wood St between 16th & 17th,2,middle,0,-122.29662182746219,37.81478288458382,POINT (-122.29662182746219 37.81478288458382)
Wood St between 16th & 17th,2,middle,1,-122.29657827624112,37.81483768687523,POINT (-122.29657827624112 37.81483768687523)
25th st between Northgate Ave and Telegraph Ave,5,middle,0,-122.27017062494056,37.8146333967574,POINT (-122.27017062494056 37.8146333967574)
25th st between Northgate Ave and Telegraph Ave,5,middle,1,-122.2701014939427,37.814622401070274,POINT (-122.2701014939427 37.814622401070274)
25th st between Northgate Ave and Telegraph Ave,5,middle,2,-122.27003236294485,37.81461140538315,POINT (-122.27003236294485 37.81461140538315)
25th st between Northgate Ave and Telegraph Ave,5,middle,3,-122.26996323194699,37.81460040969602,POINT (-122.26996323194699 37.81460040969602)
25th st between Northgate Ave and Telegraph Ave,5,middle,4,-122.26989410094913,37.81458941400889,POINT (-122.26989410094913 37.81458941400889)
Northgate Ave between 25th St & Sycamore St,7,middle,0,-122.27042062214595,37.814836151400634,POINT (-122.27042062214595 37.814836151400634)
Northgate Ave between 25th St & Sycamore St,7,middle,1,-122.2704068670074,37.81490478664058,POINT (-122.2704068670074 37.81490478664058)
Northgate Ave between 25th St & Sycamore St,7,middle,2,-122.27039311186883,37.81497342188054,POINT (-122.27039311186883 37.81497342188054)
Northgate Ave between 25th St & Sycamore St,7,middle,3,-122.27037935673027,37.815042057120486,POINT (-122.27037935673027 37.815042057120486)
Northgate Ave between 25th St & Sycamore St,7,middle,4,-122.2703656015917,37.81511069236044,POINT (-122.2703656015917 37.81511069236044)
Northgate Ave between 25th St & Sycamore St,7,middle,5,-122.27035184645315,37.81517932760039,POINT (-122.27035184645315 37.81517932760039)
Northgate Ave between 25th St & Sycamore St,7,middle,6,-122.27033809131458,37.81524796284034,POINT (-122.27033809131458 37.81524796284034)
17th St between Wood St and Willow St,1,middle,0,-122.29512514471774,37.81478840453458,POINT (-122.29512514471774 37.81478840453458)
Campbell St between 18th St and 20th St,9,middle,0,-122.29293670666483,37.81492548897475,POINT (-122.29293670666483 37.81492548897475)
Campbell St between 18th St and 20th St,9,middle,1,-122.29289311999656,37.81498026307765,POINT (-122.29289311999656 37.81498026307765)
Campbell St between 18th St and 20th St,9,middle,2,-122.2928495333283,37.81503503718056,POINT (-122.2928495333283 37.81503503718056)
Campbell St between 18th St and 20th St,9,middle,3,-122.29280594666002,37.815089811283464,POINT (-122.29280594666002 37.815089811283464)
Campbell St between 18th St and 20th St,9,middle,4,-122.29276235999176,37.81514458538637,POINT (-122.29276235999176 37.81514458538637)
Campbell St between 18th St and 20th St,9,middle,5,-122.29271877332347,37.81519935948928,POINT (-122.29271877332347 37.81519935948928)
Campbell St between 18th St and 20th St,9,middle,6,-122.2926751866552,37.81525413359218,POINT (-122.2926751866552 37.81525413359218)
Campbell St between 18th St and 20th St,9,middle,7,-122.29263159998693,37.81530890769508,POINT (-122.29263159998693 37.81530890769508)
Campbell St between 18th St and 20th St,9,middle,8,-122.29258801331866,37.81536368179799,POINT (-122.29258801331866 37.81536368179799)
Union St between 21st St & W Grand Ave,1,middle,0,-122.28649945169249,37.81511464655229,POINT (-122.28649945169249 37.81511464655229)
MLK between 25th St & Sycamore St,6,middle,0,-122.27212922823354,37.81512954405333,POINT (-122.27212922823354 37.81512954405333)
MLK between 25th St & Sycamore St,6,middle,1,-122.27211236543788,37.81519748259999,POINT (-122.27211236543788 37.81519748259999)
MLK between 25th St & Sycamore St,6,middle,2,-122.27209550264223,37.815265421146655,POINT (-122.27209550264223 37.815265421146655)
MLK between 25th St & Sycamore St,6,middle,3,-122.27207863984657,37.81533335969332,POINT (-122.27207863984657 37.81533335969332)
MLK between 25th St & Sycamore St,6,middle,4,-122.27206177705091,37.81540129823998,POINT (-122.27206177705091 37.81540129823998)
MLK between 25th St & Sycamore St,6,middle,5,-122.27204491425526,37.81546923678664,POINT (-122.27204491425526 37.81546923678664)
21st St between Union St and Poplar St,1,middle,0,-122.2873635202483,37.81509577724549,POINT (-122.2873635202483 37.81509577724549)
Poplar St between 21st St and W Grand Ave,2,middle,0,-122.28747146572547,37.815317770650566,POINT (-122.28747146572547 37.815317770650566)
Poplar St between 21st St and W Grand Ave,2,middle,1,-122.28744741698527,37.815383509969806,POINT (-122.28744741698527 37.815383509969806)
Mandela Pkwy between 20th St and W Grand Ave,5,middle,0,-122.28966031573597,37.81542072724359,POINT (-122.28966031573597 37.81542072724359)
Mandela Pkwy between 20th St and W Grand Ave,5,middle,1,-122.28963691450495,37.81548669983174,POINT (-122.28963691450495 37.81548669983174)
Mandela Pkwy between 20th St and W Grand Ave,5,middle,2,-122.28961351327392,37.815552672419884,POINT (-122.28961351327392 37.815552672419884)
Mandela Pkwy between 20th St and W Grand Ave,5,middle,3,-122.2895901120429,37.81561864500803,POINT (-122.2895901120429 37.81561864500803)
Mandela Pkwy between 20th St and W Grand Ave,5,middle,4,-122.28956671081187,37.81568461759617,POINT (-122.28956671081187 37.81568461759617)
Wood St between 17th & 18th,14,middle,0,-122.2960839682918,37.81545972384676,POINT (-122.2960839682918 37.81545972384676)
Wood St between 17th & 18th,14,middle,1,-122.29604017134858,37.81551432996147,POINT (-122.29604017134858 37.81551432996147)
Wood St between 17th & 18th,14,middle,2,-122.29599637440535,37.81556893607619,POINT (-122.29599637440535 37.81556893607619)
Wood St between 17th & 18th,14,middle,3,-122.29595257746212,37.8156235421909,POINT (-122.29595257746212 37.8156235421909)
Wood St between 17th & 18th,14,middle,4,-122.2959087805189,37.815678148305615,POINT (-122.2959087805189 37.815678148305615)
Wood St between 17th & 18th,14,middle,5,-122.29586498357567,37.815732754420324,POINT (-122.29586498357567 37.815732754420324)
Wood St between 17th & 18th,14,middle,6,-122.29582118663245,37.81578736053504,POINT (-122.29582118663245 37.81578736053504)
